Setup title,"C-V Sweep_Device3_W1_Light_1k-950k"
-0.79,2.18826E-10
-0.8,2.19927E-10
-0.81,2.19954E-10
-0.82,2.20502E-10
-0.83,2.20963E-10
-0.84,2.21544E-10
-0.85,2.21736E-10
-0.86,2.21879E-10
-0.87,2.22547E-10
-0.88,2.22838E-10
-0.89,2.23276E-10
-0.9,2.23222E-10
-0.91,2.23954E-10
-0.92,2.23942E-10
-0.93,2.24293E-10
-0.94,2.2471E-10
-0.95,2.2482E-10
-0.96,2.25061E-10
-0.97,2.25468E-10
-0.98,2.25541E-10
-0.99,2.25621E-10
-1,2.26068E-10
-1.01,2.26251E-10
-1.02,2.26706E-10
-1.03,2.2676E-10
-1.04,2.2683E-10
-1.05,2.2698E-10
-1.06,2.273E-10
-1.07,2.2737E-10
-1.08,2.27556E-10
-1.09,2.27537E-10
-1.1,2.27825E-10
-1.11,2.28041E-10
-1.12,2.28415E-10
-1.13,2.28454E-10
-1.14,2.28583E-10
-1.15,2.28621E-10
-1.16,2.28955E-10
-1.17,2.28868E-10
-1.18,2.29018E-10
-1.19,2.29419E-10
-1.2,2.29591E-10
-1.21,2.29478E-10
-1.22,2.29776E-10
-1.23,2.29912E-10
-1.24,2.30207E-10
-1.25,2.30176E-10
-1.26,2.2989E-10
-1.27,2.30568E-10
-1.28,2.3039E-10
-1.29,2.30409E-10
-1.3,2.30558E-10
-1.31,2.30491E-10
-1.32,2.30932E-10
-1.33,2.30646E-10
-1.34,2.30802E-10
-1.35,2.30926E-10
-1.36,2.3121E-10
-1.37,2.31095E-10
-1.38,2.31283E-10
-1.39,2.31216E-10
-1.4,2.3132E-10
-1.41,2.31469E-10
-1.42,2.31494E-10
-1.43,2.31372E-10
-1.44,2.31468E-10
-1.45,2.31683E-10
-1.46,2.31847E-10
-1.47,2.31696E-10
-1.48,2.31877E-10
-1.49,2.32166E-10
-1.5,2.32121E-10
-1.51,2.32506E-10
-1.52,2.32469E-10
-1.53,2.32231E-10
-1.54,2.3238E-10
-1.55,2.32401E-10
-1.56,2.3256E-10
-1.57,2.32792E-10
-1.58,2.32509E-10
-1.59,2.32636E-10
-1.6,2.3287E-10
-1.61,2.3289E-10
-1.62,2.3264E-10
-1.63,2.32817E-10
-1.64,2.32783E-10
-1.65,2.33033E-10
-1.66,2.33015E-10
-1.67,2.3302E-10
-1.68,2.32918E-10
-1.69,2.33114E-10
-1.7,2.33347E-10
-1.71,2.33285E-10
-1.72,2.33575E-10
-1.73,2.33331E-10
-1.74,2.3341E-10
-1.75,2.33497E-10
-1.76,2.33523E-10
-1.77,2.33577E-10
-1.78,2.33637E-10
-1.79,2.33851E-10
-1.8,2.33803E-10
-1.81,2.33773E-10
-1.82,2.33783E-10
-1.83,2.33794E-10
-1.84,2.33878E-10
-1.85,2.34031E-10
-1.86,2.34065E-10
-1.87,2.33999E-10
-1.88,2.34108E-10
-1.89,2.34234E-10
-1.9,2.34046E-10
-1.91,2.33982E-10
-1.92,2.34216E-10
-1.93,2.34241E-10
-1.94,2.34509E-10
-1.95,2.34111E-10
-1.96,2.3448E-10
-1.97,2.34405E-10
-1.98,2.34476E-10
-1.99,2.34097E-10
-2,2.3445E-10
-2.01,2.34394E-10
-2.02,2.34424E-10
-2.03,2.34504E-10
-2.04,2.34661E-10
-2.05,2.34579E-10
-2.06,2.34728E-10
-2.07,2.34496E-10
-2.08,2.34676E-10
-2.09,2.34633E-10
-2.1,2.34962E-10
-2.11,2.34744E-10
-2.12,2.34802E-10
-2.13,2.34569E-10
-2.14,2.35128E-10
-2.15,2.34882E-10
-2.16,2.34698E-10
-2.17,2.35019E-10
-2.18,2.35024E-10
-2.19,2.35045E-10
-2.2,2.34728E-10
-2.21,2.3487E-10
-2.22,2.34912E-10
-2.23,2.34407E-10
-2.24,2.35191E-10
-2.25,2.34907E-10
-2.26,2.35391E-10
-2.27,2.35323E-10
-2.28,2.3511E-10
-2.29,2.35236E-10
-2.3,2.35098E-10
-2.31,2.35386E-10
-2.32,2.35018E-10
-2.33,2.35177E-10
-2.34,2.35043E-10
-2.35,2.35344E-10
-2.36,2.35432E-10
-2.37,2.35324E-10
-2.38,2.3528E-10
-2.39,2.35704E-10
-2.4,2.3575E-10
-2.41,2.3518E-10
-2.42,2.35525E-10
-2.43,2.35637E-10
-2.44,2.35545E-10
-2.45,2.35731E-10
-2.46,2.35728E-10
-2.47,2.35501E-10
-2.48,2.35503E-10
-2.49,2.35947E-10
-2.5,2.35707E-10
-2.51,2.35724E-10
-2.52,2.35735E-10
-2.53,2.35662E-10
-2.54,2.35758E-10
-2.55,2.35876E-10
-2.56,2.35897E-10
-2.57,2.36027E-10
-2.58,2.3584E-10
-2.59,2.3582E-10
-2.6,2.35844E-10
-2.61,2.35665E-10
-2.62,2.36029E-10
-2.63,2.36234E-10
-2.64,2.35845E-10
-2.65,2.36161E-10
-2.66,2.35634E-10
-2.67,2.36015E-10
-2.68,2.36054E-10
-2.69,2.36061E-10
-2.7,2.36015E-10
-2.71,2.36085E-10
-2.72,2.3628E-10
-2.73,2.35951E-10
-2.74,2.36357E-10
-2.75,2.36402E-10
-2.76,2.36233E-10
-2.77,2.36251E-10
-2.78,2.36278E-10
-2.79,2.36315E-10
-2.8,2.36339E-10
-2.81,2.36261E-10
-2.82,2.36342E-10
-2.83,2.36319E-10
-2.84,2.36252E-10
-2.85,2.36453E-10
-2.86,2.36445E-10
-2.87,2.36349E-10
-2.88,2.36484E-10
-2.89,2.36307E-10
-2.9,2.36425E-10
-2.91,2.36442E-10
-2.92,2.36317E-10
-2.93,2.36286E-10
-2.94,2.36566E-10
-2.95,2.36816E-10
-2.96,2.36485E-10
-2.97,2.36561E-10
-2.98,2.36386E-10
-2.99,2.36283E-10
-3,2.36497E-10
-3,2.34223E-10
-2.99,2.34013E-10
-2.98,2.34303E-10
-2.97,2.3436E-10
-2.96,2.34152E-10
-2.95,2.34047E-10
-2.94,2.34014E-10
-2.93,2.34332E-10
-2.92,2.34151E-10
-2.91,2.34088E-10
-2.9,2.3412E-10
-2.89,2.34138E-10
-2.88,2.34166E-10
-2.87,2.34095E-10
-2.86,2.34049E-10
-2.85,2.33966E-10
-2.84,2.33842E-10
-2.83,2.34008E-10
-2.82,2.34034E-10
-2.81,2.33891E-10
-2.8,2.33859E-10
-2.79,2.33747E-10
-2.78,2.34013E-10
-2.77,2.33868E-10
-2.76,2.33866E-10
-2.75,2.33917E-10
-2.74,2.33865E-10
-2.73,2.33814E-10
-2.72,2.33923E-10
-2.71,2.33808E-10
-2.7,2.33748E-10
-2.69,2.33589E-10
-2.68,2.3356E-10
-2.67,2.33767E-10
-2.66,2.33635E-10
-2.65,2.3367E-10
-2.64,2.33837E-10
-2.63,2.33728E-10
-2.62,2.33698E-10
-2.61,2.33678E-10
-2.6,2.33571E-10
-2.59,2.33732E-10
-2.58,2.33516E-10
-2.57,2.33501E-10
-2.56,2.33398E-10
-2.55,2.33484E-10
-2.54,2.33415E-10
-2.53,2.33348E-10
-2.52,2.33347E-10
-2.51,2.33398E-10
-2.5,2.33298E-10
-2.49,2.33317E-10
-2.48,2.33388E-10
-2.47,2.33484E-10
-2.46,2.33319E-10
-2.45,2.33205E-10
-2.44,2.33219E-10
-2.43,2.33271E-10
-2.42,2.33361E-10
-2.41,2.33218E-10
-2.4,2.33302E-10
-2.39,2.33084E-10
-2.38,2.33097E-10
-2.37,2.33043E-10
-2.36,2.32916E-10
-2.35,2.33257E-10
-2.34,2.33101E-10
-2.33,2.3292E-10
-2.32,2.33069E-10
-2.31,2.33069E-10
-2.3,2.32951E-10
-2.29,2.32923E-10
-2.28,2.32889E-10
-2.27,2.32652E-10
-2.26,2.32648E-10
-2.25,2.33001E-10
-2.24,2.32914E-10
-2.23,2.32885E-10
-2.22,2.32803E-10
-2.21,2.32896E-10
-2.2,2.32737E-10
-2.19,2.32625E-10
-2.18,2.32688E-10
-2.17,2.32677E-10
-2.16,2.32544E-10
-2.15,2.32701E-10
-2.14,2.32578E-10
-2.13,2.32486E-10
-2.12,2.32595E-10
-2.11,2.32465E-10
-2.1,2.32333E-10
-2.09,2.32489E-10
-2.08,2.32371E-10
-2.07,2.32427E-10
-2.06,2.32369E-10
-2.05,2.32322E-10
-2.04,2.32162E-10
-2.03,2.31996E-10
-2.02,2.32139E-10
-2.01,2.32126E-10
-2,2.32033E-10
-1.99,2.31955E-10
-1.98,2.32055E-10
-1.97,2.32039E-10
-1.96,2.31918E-10
-1.95,2.31905E-10
-1.94,2.31779E-10
-1.93,2.31907E-10
-1.92,2.32121E-10
-1.91,2.31719E-10
-1.9,2.3181E-10
-1.89,2.31751E-10
-1.88,2.31752E-10
-1.87,2.31519E-10
-1.86,2.31667E-10
-1.85,2.31479E-10
-1.84,2.31601E-10
-1.83,2.31611E-10
-1.82,2.31676E-10
-1.81,2.31325E-10
-1.8,2.31569E-10
-1.79,2.31327E-10
-1.78,2.31171E-10
-1.77,2.3108E-10
-1.76,2.31262E-10
-1.75,2.31269E-10
-1.74,2.31128E-10
-1.73,2.31287E-10
-1.72,2.3097E-10
-1.71,2.31248E-10
-1.7,2.30925E-10
-1.69,2.30784E-10
-1.68,2.30868E-10
-1.67,2.3087E-10
-1.66,2.31246E-10
-1.65,2.30753E-10
-1.64,2.30519E-10
-1.63,2.30621E-10
-1.62,2.30584E-10
-1.61,2.30552E-10
-1.6,2.30323E-10
-1.59,2.30332E-10
-1.58,2.30457E-10
-1.57,2.3022E-10
-1.56,2.30245E-10
-1.55,2.30176E-10
-1.54,2.30032E-10
-1.53,2.30107E-10
-1.52,2.29916E-10
-1.51,2.2985E-10
-1.5,2.29753E-10
-1.49,2.2975E-10
-1.48,2.29675E-10
-1.47,2.29783E-10
-1.46,2.2935E-10
-1.45,2.2933E-10
-1.44,2.29375E-10
-1.43,2.29465E-10
-1.42,2.2935E-10
-1.41,2.29248E-10
-1.4,2.29151E-10
-1.39,2.29146E-10
-1.38,2.28927E-10
-1.37,2.28798E-10
-1.36,2.28742E-10
-1.35,2.28606E-10
-1.34,2.28511E-10
-1.33,2.28567E-10
-1.32,2.28341E-10
-1.31,2.28306E-10
-1.3,2.28167E-10
-1.29,2.28164E-10
-1.28,2.27863E-10
-1.27,2.278E-10
-1.26,2.2776E-10
-1.25,2.27618E-10
-1.24,2.27609E-10
-1.23,2.27468E-10
-1.22,2.27253E-10
-1.21,2.27085E-10
-1.2,2.26875E-10
-1.19,2.26911E-10
-1.18,2.26787E-10
-1.17,2.26738E-10
-1.16,2.26542E-10
-1.15,2.26411E-10
-1.14,2.2641E-10
-1.13,2.26006E-10
-1.12,2.25973E-10
-1.11,2.2571E-10
-1.1,2.25676E-10
-1.09,2.25588E-10
-1.08,2.25182E-10
-1.07,2.25147E-10
-1.06,2.24877E-10
-1.05,2.2478E-10
-1.04,2.24538E-10
-1.03,2.24297E-10
-1.02,2.2426E-10
-1.01,2.24124E-10
-1,2.23734E-10
-0.99,2.23648E-10
-0.98,2.23426E-10
-0.97,2.23245E-10
-0.96,2.22902E-10
-0.95,2.22601E-10
-0.94,2.22364E-10
-0.93,2.22022E-10
-0.92,2.21639E-10
-0.91,2.21719E-10
-0.9,2.21147E-10
-0.89,2.20912E-10
-0.88,2.20635E-10
-0.87,2.20299E-10
-0.86,2.19856E-10
-0.85,2.19553E-10
-0.84,2.19128E-10
-0.83,2.18766E-10
-0.82,2.18313E-10
-0.81,2.17491E-10
-0.8,2.17611E-10
-0.79,2.16902E-10
-0.78,2.16335E-10
-0.77,2.1575E-10
-0.76,2.15259E-10
-0.75,2.14723E-10
-0.74,2.14249E-10
-0.73,2.13472E-10
-0.72,2.12857E-10
-0.71,2.1202E-10
-0.7,2.11324E-10
-0.69,2.104E-10
-0.68,2.09524E-10
-0.67,2.08545E-10
-0.66,2.07592E-10
-0.65,2.06737E-10
-0.64,2.05352E-10
-0.63,2.04142E-10
-0.62,2.0286E-10
-0.61,2.01222E-10
-0.6,1.99627E-10
-0.59,1.98195E-10
-0.58,1.96486E-10
-0.57,1.94641E-10
-0.56,1.92489E-10
-0.55,1.90885E-10
-0.54,1.88077E-10
-0.53,1.85719E-10
-0.52,1.83191E-10
-0.51,1.80452E-10
-0.5,1.77888E-10
-0.49,1.75102E-10
-0.48,1.72204E-10
-0.47,1.69704E-10
-0.46,1.66831E-10
-0.45,1.64539E-10
-0.44,1.62126E-10
-0.43,1.60072E-10
-0.42,1.58185E-10
-0.41,1.56886E-10
-0.4,1.55847E-10
-0.39,1.55193E-10
-0.38,1.54674E-10
-0.37,1.54941E-10
-0.36,1.5548E-10
-0.35,1.56062E-10
-0.34,1.57367E-10
-0.33,1.58911E-10
-0.32,1.60567E-10
-0.31,1.62696E-10
-0.3,1.64646E-10
-0.29,1.66916E-10
-0.28,1.69266E-10
-0.27,1.71386E-10
-0.26,1.74161E-10
-0.25,1.76901E-10
-0.24,1.79209E-10
-0.23,1.81484E-10
-0.22,1.83952E-10
-0.21,1.8655E-10
-0.2,1.8903E-10
-0.19,1.91148E-10
-0.18,1.93313E-10
-0.17,1.95543E-10
-0.16,1.97645E-10
-0.15,1.99765E-10
-0.14,2.01643E-10
-0.13,2.03298E-10
-0.12,2.05147E-10
-0.11,2.06854E-10
-0.1,2.08691E-10
-0.09,2.09886E-10
-0.08,2.11504E-10
-0.07,2.12989E-10
-0.06,2.14295E-10
-0.05,2.15672E-10
-0.04,2.1689E-10
-0.03,2.18139E-10
-0.02,2.19059E-10
-0.01,2.20176E-10
0,2.21261E-10
0.01,2.22044E-10
0.02,2.23004E-10
0.03,2.24033E-10
0.04,2.24932E-10
0.05,2.25568E-10
0.06,2.26326E-10
0.07,2.27049E-10
0.08,2.27696E-10
0.09,2.28353E-10
0.1,2.28819E-10
0.11,2.29682E-10
0.12,2.30202E-10
0.13,2.30805E-10
0.14,2.31145E-10
0.15,2.31992E-10
0.16,2.32222E-10
0.17,2.32714E-10
0.18,2.33187E-10
0.19,2.34018E-10
0.2,2.34165E-10
0.21,2.34406E-10
0.22,2.34748E-10
0.23,2.35228E-10
0.24,2.35892E-10
0.25,2.35979E-10
0.26,2.36439E-10
0.27,2.36739E-10
0.28,2.37012E-10
0.29,2.37178E-10
0.3,2.37389E-10
0.31,2.3784E-10
0.32,2.38022E-10
0.33,2.38501E-10
0.34,2.38407E-10
0.35,2.38859E-10
0.36,2.38833E-10
0.37,2.39262E-10
0.38,2.3928E-10
0.39,2.3985E-10
0.4,2.3984E-10
0.41,2.40228E-10
0.42,2.40528E-10
0.43,2.40494E-10
0.44,2.40677E-10
0.45,2.40713E-10
0.46,2.40991E-10
0.47,2.41297E-10
0.48,2.41385E-10
0.49,2.41608E-10
0.5,2.41822E-10
0.51,2.42274E-10
0.52,2.41944E-10
0.53,2.42194E-10
0.54,2.42237E-10
0.55,2.4252E-10
0.56,2.42629E-10
0.57,2.4273E-10
0.58,2.42935E-10
0.59,2.42935E-10
0.6,2.4317E-10
0.61,2.43119E-10
0.62,2.43392E-10
0.63,2.43488E-10
0.64,2.43435E-10
0.65,2.43624E-10
0.66,2.4363E-10
0.67,2.44064E-10
0.68,2.44166E-10
0.69,2.44152E-10
0.7,2.44005E-10
0.71,2.44314E-10
0.72,2.44587E-10
0.73,2.44378E-10
0.74,2.44504E-10
0.75,2.44597E-10
0.76,2.445E-10
0.77,2.4488E-10
0.78,2.44834E-10
0.79,2.4489E-10
0.8,2.4511E-10
0.81,2.45082E-10
0.82,2.45231E-10
0.83,2.45123E-10
0.84,2.45213E-10
0.85,2.45561E-10
0.86,2.45438E-10
0.87,2.45456E-10
0.88,2.45669E-10
0.89,2.45499E-10
0.9,2.45564E-10
0.91,2.458E-10
0.92,2.45924E-10
0.93,2.45943E-10
0.94,2.45998E-10
0.95,2.46111E-10
0.96,2.46135E-10
0.97,2.46183E-10
0.98,2.46166E-10
0.99,2.46329E-10
1,2.4633E-10
1.01,2.46248E-10
1.02,2.4652E-10
1.03,2.46408E-10
1.04,2.46552E-10
1.05,2.46502E-10
1.06,2.467E-10
1.07,2.46954E-10
1.08,2.46558E-10
1.09,2.471E-10
1.1,2.4693E-10
1.11,2.4695E-10
1.12,2.4708E-10
1.13,2.46901E-10
1.14,2.47042E-10
1.15,2.47106E-10
1.16,2.47299E-10
1.17,2.47236E-10
1.18,2.47131E-10
1.19,2.47266E-10
1.2,2.47424E-10
1.21,2.474E-10
1.22,2.4726E-10
1.23,2.47341E-10
1.24,2.47543E-10
1.25,2.47502E-10
1.26,2.47292E-10
1.27,2.47471E-10
1.28,2.47599E-10
1.29,2.47581E-10
1.3,2.47525E-10
1.31,2.47496E-10
1.32,2.47695E-10
1.33,2.47904E-10
1.34,2.47645E-10
1.35,2.47936E-10
1.36,2.47961E-10
1.37,2.47757E-10
1.38,2.47721E-10
1.39,2.48176E-10
1.4,2.47881E-10
1.41,2.47708E-10
1.42,2.47955E-10
1.43,2.4823E-10
1.44,2.48119E-10
1.45,2.48144E-10
1.46,2.48214E-10
1.47,2.48077E-10
1.48,2.48317E-10
1.49,2.48184E-10
1.5,2.48104E-10
1.51,2.48387E-10
1.52,2.48407E-10
1.53,2.48492E-10
1.54,2.48315E-10
1.55,2.4843E-10
1.56,2.48505E-10
1.57,2.48437E-10
1.58,2.48678E-10
1.59,2.48573E-10
1.6,2.48589E-10
1.61,2.48518E-10
1.62,2.48578E-10
1.63,2.48708E-10
1.64,2.48579E-10
1.65,2.48697E-10
1.66,2.48718E-10
1.67,2.48729E-10
1.68,2.48882E-10
1.69,2.48549E-10
1.7,2.48787E-10
1.71,2.48706E-10
1.72,2.4895E-10
1.73,2.48795E-10
1.74,2.48783E-10
1.75,2.48962E-10
1.76,2.48879E-10
1.77,2.48802E-10
1.78,2.48849E-10
1.79,2.48928E-10
1.8,2.48867E-10
1.81,2.4902E-10
1.82,2.48974E-10
1.83,2.49018E-10
1.84,2.49085E-10
1.85,2.49121E-10
1.86,2.49143E-10
1.87,2.49141E-10
1.88,2.49147E-10
1.89,2.49133E-10
1.9,2.49167E-10
1.91,2.49182E-10
1.92,2.49277E-10
1.93,2.49176E-10
1.94,2.49171E-10
1.95,2.49315E-10
1.96,2.49276E-10
1.97,2.49336E-10
1.98,2.4931E-10
1.99,2.49183E-10
2,2.49287E-10
2.01,2.49304E-10
2.02,2.49367E-10
2.03,2.49286E-10
2.04,2.49247E-10
2.05,2.49518E-10
2.06,2.49439E-10
2.07,2.49401E-10
2.08,2.49371E-10
2.09,2.49421E-10
2.1,2.49369E-10
2.11,2.49456E-10
2.12,2.49659E-10
2.13,2.49966E-10
2.14,2.49574E-10
2.15,2.49569E-10
2.16,2.49523E-10
2.17,2.49451E-10
2.18,2.4965E-10
2.19,2.49451E-10
2.2,2.49604E-10
2.21,2.49453E-10
2.22,2.49796E-10
2.23,2.49675E-10
2.24,2.49859E-10
2.25,2.49752E-10
2.26,2.49675E-10
2.27,2.49582E-10
2.28,2.49688E-10
2.29,2.49741E-10
2.3,2.4962E-10
2.31,2.49857E-10
2.32,2.49754E-10
2.33,2.49896E-10
2.34,2.49772E-10
2.35,2.49781E-10
2.36,2.49811E-10
2.37,2.49768E-10
2.38,2.49912E-10
2.39,2.49793E-10
2.4,2.49832E-10
2.41,2.49711E-10
2.42,2.4997E-10
2.43,2.49863E-10
2.44,2.50033E-10
2.45,2.49893E-10
2.46,2.5002E-10
2.47,2.49798E-10
2.48,2.49908E-10
2.49,2.49905E-10
2.5,2.50005E-10
2.51,2.5014E-10
2.52,2.50107E-10
2.53,2.4984E-10
2.54,2.49964E-10
2.55,2.49938E-10
2.56,2.49965E-10
2.57,2.49949E-10
2.58,2.50023E-10
2.59,2.5015E-10
2.6,2.50143E-10
2.61,2.5019E-10
2.62,2.50087E-10
2.63,2.50205E-10
2.64,2.50133E-10
2.65,2.50129E-10
2.66,2.50377E-10
2.67,2.5015E-10
2.68,2.5007E-10
2.69,2.50335E-10
2.7,2.50161E-10
2.71,2.50164E-10
2.72,2.50129E-10
2.73,2.50153E-10
2.74,2.5023E-10
2.75,2.502E-10
2.76,2.50277E-10
2.77,2.50167E-10
2.78,2.50305E-10
2.79,2.5024E-10
2.8,2.50223E-10
2.81,2.50393E-10
2.82,2.50286E-10
2.83,2.50449E-10
2.84,2.50336E-10
2.85,2.50248E-10
2.86,2.50412E-10
2.87,2.49951E-10
2.88,2.50182E-10
2.89,2.50343E-10
2.9,2.50417E-10
2.91,2.50187E-10
2.92,2.50724E-10
2.93,2.50415E-10
2.94,2.50453E-10
2.95,2.50283E-10
2.96,2.50184E-10
2.97,2.50544E-10
2.98,2.50461E-10
2.99,2.50377E-10
3,2.50454E-10
3,2.50464E-10
2.99,2.5035E-10
2.98,2.50525E-10
2.97,2.50425E-10
2.96,2.50516E-10
2.95,2.50401E-10
2.94,2.50281E-10
2.93,2.50432E-10
2.92,2.50327E-10
2.91,2.50452E-10
2.9,2.50082E-10
2.89,2.50195E-10
2.88,2.50286E-10
2.87,2.50272E-10
2.86,2.5023E-10
2.85,2.50327E-10
2.84,2.503E-10
2.83,2.50332E-10
2.82,2.50179E-10
2.81,2.50331E-10
2.8,2.50409E-10
2.79,2.50178E-10
2.78,2.50226E-10
2.77,2.5025E-10
2.76,2.50387E-10
2.75,2.50259E-10
2.74,2.50161E-10
2.73,2.50352E-10
2.72,2.50214E-10
2.71,2.50377E-10
2.7,2.50087E-10
2.69,2.50177E-10
2.68,2.50385E-10
2.67,2.50158E-10
2.66,2.50291E-10
2.65,2.50211E-10
2.64,2.5018E-10
2.63,2.50072E-10
2.62,2.50192E-10
2.61,2.50051E-10
2.6,2.50161E-10
2.59,2.50036E-10
2.58,2.50016E-10
2.57,2.50065E-10
2.56,2.50112E-10
2.55,2.49908E-10
2.54,2.49985E-10
2.53,2.49977E-10
2.52,2.50071E-10
2.51,2.50081E-10
2.5,2.49932E-10
2.49,2.50172E-10
2.48,2.499E-10
2.47,2.4991E-10
2.46,2.49717E-10
2.45,2.49984E-10
2.44,2.49939E-10
2.43,2.49944E-10
2.42,2.50031E-10
2.41,2.49723E-10
2.4,2.49754E-10
2.39,2.49919E-10
2.38,2.49789E-10
2.37,2.49813E-10
2.36,2.497E-10
2.35,2.49565E-10
2.34,2.49784E-10
2.33,2.49817E-10
2.32,2.49697E-10
2.31,2.49758E-10
2.3,2.49789E-10
2.29,2.49815E-10
2.28,2.49592E-10
2.27,2.4952E-10
2.26,2.49645E-10
2.25,2.4973E-10
2.24,2.49666E-10
2.23,2.49541E-10
2.22,2.49749E-10
2.21,2.49717E-10
2.2,2.49566E-10
2.19,2.49553E-10
2.18,2.49724E-10
2.17,2.49831E-10
2.16,2.49553E-10
2.15,2.49333E-10
2.14,2.49426E-10
2.13,2.49442E-10
2.12,2.49345E-10
2.11,2.49433E-10
2.1,2.49573E-10
2.09,2.49466E-10
2.08,2.4937E-10
2.07,2.49372E-10
2.06,2.495E-10
2.05,2.49234E-10
2.04,2.49401E-10
2.03,2.4942E-10
2.02,2.49353E-10
2.01,2.49198E-10
2,2.49318E-10
1.99,2.49311E-10
1.98,2.49384E-10
1.97,2.49445E-10
1.96,2.49106E-10
1.95,2.49286E-10
1.94,2.49141E-10
1.93,2.49104E-10
1.92,2.49147E-10
1.91,2.48998E-10
1.9,2.49076E-10
1.89,2.49088E-10
1.88,2.49062E-10
1.87,2.49085E-10
1.86,2.49108E-10
1.85,2.49087E-10
1.84,2.4909E-10
1.83,2.48865E-10
1.82,2.48923E-10
1.81,2.48894E-10
1.8,2.49023E-10
1.79,2.48889E-10
1.78,2.48858E-10
1.77,2.48787E-10
1.76,2.49028E-10
1.75,2.48774E-10
1.74,2.48796E-10
1.73,2.48789E-10
1.72,2.48947E-10
1.71,2.48694E-10
1.7,2.48828E-10
1.69,2.48815E-10
1.68,2.48698E-10
1.67,2.48741E-10
1.66,2.48563E-10
1.65,2.48764E-10
1.64,2.48742E-10
1.63,2.48585E-10
1.62,2.48581E-10
1.61,2.48642E-10
1.6,2.4855E-10
1.59,2.48616E-10
1.58,2.48468E-10
1.57,2.48373E-10
1.56,2.4859E-10
1.55,2.48604E-10
1.54,2.48465E-10
1.53,2.48399E-10
1.52,2.48331E-10
1.51,2.48302E-10
1.5,2.48274E-10
1.49,2.48103E-10
1.48,2.48165E-10
1.47,2.4804E-10
1.46,2.48159E-10
1.45,2.48083E-10
1.44,2.48247E-10
1.43,2.4813E-10
1.42,2.48025E-10
1.41,2.48094E-10
1.4,2.47869E-10
1.39,2.4812E-10
1.38,2.4796E-10
1.37,2.4797E-10
1.36,2.47855E-10
1.35,2.47635E-10
1.34,2.47913E-10
1.33,2.47372E-10
1.32,2.47575E-10
1.31,2.47952E-10
1.3,2.4764E-10
1.29,2.47607E-10
1.28,2.47717E-10
1.27,2.47507E-10
1.26,2.47542E-10
1.25,2.47462E-10
1.24,2.47531E-10
1.23,2.47387E-10
1.22,2.47212E-10
1.21,2.47448E-10
1.2,2.47236E-10
1.19,2.47243E-10
1.18,2.47146E-10
1.17,2.47375E-10
1.16,2.47127E-10
1.15,2.46919E-10
1.14,2.46723E-10
1.13,2.46898E-10
1.12,2.46925E-10
1.11,2.47055E-10
1.1,2.4692E-10
1.09,2.46872E-10
1.08,2.46685E-10
1.07,2.46829E-10
1.06,2.4667E-10
1.05,2.46564E-10
1.04,2.46604E-10
1.03,2.46459E-10
1.02,2.46411E-10
1.01,2.46385E-10
1,2.46278E-10
0.99,2.46583E-10
0.98,2.46201E-10
0.97,2.4617E-10
0.96,2.46133E-10
0.95,2.46117E-10
0.94,2.45923E-10
0.93,2.46065E-10
0.92,2.45818E-10
0.91,2.45676E-10
0.9,2.46005E-10
0.89,2.45664E-10
0.88,2.45599E-10
0.87,2.4563E-10
0.86,2.45562E-10
0.85,2.45375E-10
0.84,2.45387E-10
0.83,2.45306E-10
0.82,2.45278E-10
0.81,2.45129E-10
0.8,2.45038E-10
0.79,2.45083E-10
0.78,2.44862E-10
0.77,2.44767E-10
0.76,2.44532E-10
0.75,2.44758E-10
0.74,2.44432E-10
0.73,2.44407E-10
0.72,2.44441E-10
0.71,2.44293E-10
0.7,2.4422E-10
0.69,2.44063E-10
0.68,2.43933E-10
0.67,2.43858E-10
0.66,2.43579E-10
0.65,2.438E-10
0.64,2.43699E-10
0.63,2.43265E-10
0.62,2.43306E-10
0.61,2.43202E-10
0.6,2.4291E-10
0.59,2.4295E-10
0.58,2.42966E-10
0.57,2.42717E-10
0.56,2.42547E-10
0.55,2.42364E-10
0.54,2.42237E-10
0.53,2.42038E-10
0.52,2.42074E-10
0.51,2.41739E-10
0.5,2.41776E-10
0.49,2.41475E-10
0.48,2.41402E-10
0.47,2.41238E-10
0.46,2.41005E-10
0.45,2.40815E-10
0.44,2.40496E-10
0.43,2.40417E-10
0.42,2.4033E-10
0.41,2.39962E-10
0.4,2.39771E-10
0.39,2.3976E-10
0.38,2.3959E-10
0.37,2.39142E-10
0.36,2.39111E-10
0.35,2.38554E-10
0.34,2.3844E-10
0.33,2.38137E-10
0.32,2.37933E-10
0.31,2.37737E-10
0.3,2.3769E-10
0.29,2.37291E-10
0.28,2.3684E-10
0.27,2.36429E-10
0.26,2.36331E-10
0.25,2.35882E-10
0.24,2.35666E-10
0.23,2.35192E-10
0.22,2.34847E-10
0.21,2.3447E-10
0.2,2.34014E-10
0.19,2.33644E-10
0.18,2.33263E-10
0.17,2.32878E-10
0.16,2.32357E-10
0.15,2.31835E-10
0.14,2.31166E-10
0.13,2.30677E-10
0.12,2.30023E-10
0.11,2.29483E-10
0.1,2.28971E-10
0.09,2.28111E-10
0.08,2.2778E-10
0.07,2.26856E-10
0.06,2.25954E-10
0.05,2.2543E-10
0.04,2.24878E-10
0.03,2.23861E-10
0.02,2.22948E-10
0.01,2.21977E-10
0,2.21066E-10
